words@sab1990f	@sab1990f	1017.113	1017.318	/
words@sab1990f	@sab1990f	1017.318	1017.523	люди
words@sab1990f	@sab1990f	1017.523	1017.728	которые
words@sab1990f	@sab1990f	1017.728	1017.933	не
words@sab1990f	@sab1990f	1017.933	1018.138	застали
words@sab1990f	@sab1990f	1018.138	1018.343	его
words@sab1990f	@sab1990f	1018.343	1018.548	живым
words@sab1990f	@sab1990f	1018.548	1018.753	/
words@sab1990f	@sab1990f	1018.753	1018.958	они
words@sab1990f	@sab1990f	1018.958	1019.163	не
words@sab1990f	@sab1990f	1019.163	1019.368	могут
words@sab1990f	@sab1990f	1019.368	1019.573	понять
words@sab1990f	@sab1990f	1019.573	1019.778	его
words@sab1990f	@sab1990f	1019.778	1019.983	музыку
words@sab1990f	@sab1990f	1019.983	1020.188	?
words@sab1990f	@sab1990f	1020.188	1020.406	//
words@sab1990f	@sab1990f	1128.55	1128.726	ну
words@sab1990f	@sab1990f	1128.726	1128.902	да
words@sab1990f	@sab1990f	1128.902	1129.078	//
words@sab1990f	@sab1990f	1129.976	1130.178	#смеется#
words@sab1990f	@sab1990f	1130.584	1130.834	музыканту
words@sab1990f	@sab1990f	1130.834	1131.084	достаточно
words@sab1990f	@sab1990f	1131.084	1131.334	умереть
words@sab1990f	@sab1990f	1131.334	1131.584	для
words@sab1990f	@sab1990f	1131.584	1131.834	того
words@sab1990f	@sab1990f	1131.834	1132.084	чтобы
words@sab1990f	@sab1990f	1132.084	1132.334	прославиться
words@sab1990f	@sab1990f	1132.334	1132.584	//
words@sab1990f	@sab1990f	1132.584	1132.834	ааа
words@sab1990f	@sab1990f	1132.834	1133.084	//
words@sab1990f	@sab1990f	1133.084	1133.334	ты
words@sab1990f	@sab1990f	1133.334	1133.584	/
words@sab1990f	@sab1990f	1133.584	1133.834	то
words@sab1990f	@sab1990f	1133.834	1134.084	же
words@sab1990f	@sab1990f	1134.084	1134.334	самое
words@sab1990f	@sab1990f	1134.334	1134.584	говорил
words@sab1990f	@sab1990f	1134.584	1134.834	про
words@sab1990f	@sab1990f	1134.834	1135.084	/
words@sab1990f	@sab1990f	1135.084	1135.334	ааа
words@sab1990f	@sab1990f	1135.334	1135.584	/
words@sab1990f	@sab1990f	1135.584	1135.834	людей
words@sab1990f	@sab1990f	1135.834	1136.084	/
words@sab1990f	@sab1990f	1136.084	1136.334	про
words@sab1990f	@sab1990f	1136.334	1136.584	наш
words@sab1990f	@sab1990f	1136.584	1136.834	менталитет
words@sab1990f	@sab1990f	1136.834	1137.084	/
words@sab1990f	@sab1990f	1137.084	1137.334	в
words@sab1990f	@sab1990f	1137.334	1137.584	две
words@sab1990f	@sab1990f	1137.584	1137.834	тысячи
words@sab1990f	@sab1990f	1137.834	1138.084	четырнадцатом
words@sab1990f	@sab1990f	1138.084	1138.334	году
words@sab1990f	@sab1990f	1138.334	1138.584	/
words@sab1990f	@sab1990f	1138.584	1138.834	вот
words@sab1990f	@sab1990f	1138.834	1139.084	/
words@sab1990f	@sab1990f	1139.084	1139.334	как
words@sab1990f	@sab1990f	1139.334	1139.584	ты
words@sab1990f	@sab1990f	1139.584	1139.834	считаешь
words@sab1990f	@sab1990f	1139.834	1140.084	это
words@sab1990f	@sab1990f	1140.084	1140.334	действительно
words@sab1990f	@sab1990f	1140.334	1140.584	наша
words@sab1990f	@sab1990f	1140.584	1140.834	проблема
words@sab1990f	@sab1990f	1140.834	1141.084	в
words@sab1990f	@sab1990f	1141.084	1141.334	том
words@sab1990f	@sab1990f	1141.334	1141.584	что
words@sab1990f	@sab1990f	1141.584	1141.834	мы
words@sab1990f	@sab1990f	1141.834	1142.084	/
words@sab1990f	@sab1990f	1142.084	1142.334	не
words@sab1990f	@sab1990f	1142.334	1142.584	понимаем
words@sab1990f	@sab1990f	1142.584	1142.834	/
words@sab1990f	@sab1990f	1142.834	1143.084	ааа
words@sab1990f	@sab1990f	1143.084	1143.334	/
words@sab1990f	@sab1990f	1143.334	1143.584	против
words@sab1990f	@sab1990f	1143.584	1143.834	чего
words@sab1990f	@sab1990f	1143.834	1144.084	мы
words@sab1990f	@sab1990f	1144.084	1144.334	/
words@sab1990f	@sab1990f	1144.334	1144.584	и
words@sab1990f	@sab1990f	1144.584	1144.834	с
words@sab1990f	@sab1990f	1144.834	1145.084	чем
words@sab1990f	@sab1990f	1145.084	1145.334	мы
words@sab1990f	@sab1990f	1145.334	1145.584	боремся
words@sab1990f	@sab1990f	1145.584	1145.834	?
words@sab1990f	@sab1990f	1145.834	1146.089	//
words@sab1990f	@sab1990f	1147.459	1147.802	происходит
words@sab1990f	@sab1990f	1147.802	1148.145	просто
words@sab1990f	@sab1990f	1148.145	1148.488	какая-то
words@sab1990f	@sab1990f	1148.488	1148.831	ситуация
words@sab1990f	@sab1990f	1148.831	1149.174	искусственно
words@sab1990f	@sab1990f	1149.174	1149.517	разду...
words@sab1990f	@sab1990f	1149.517	1149.86	раздувает
words@sab1990f	@sab1990f	1149.86	1150.203	ее
words@sab1990f	@sab1990f	1150.203	1150.546	и
words@sab1990f	@sab1990f	1150.546	1150.889	типа
words@sab1990f	@sab1990f	1150.889	1151.235	//
words@sab1990f	@sab1990f	1166.381	1166.659	если
words@sab1990f	@sab1990f	1166.659	1166.937	говорить
words@sab1990f	@sab1990f	1166.937	1167.215	о
words@sab1990f	@sab1990f	1167.215	1167.493	последних
words@sab1990f	@sab1990f	1167.493	1167.771	//
words@sab1990f	@sab1990f	1167.771	1168.049	ааа
words@sab1990f	@sab1990f	1168.049	1168.327	//
words@sab1990f	@sab1990f	1168.327	1168.605	протестных
words@sab1990f	@sab1990f	1168.605	1168.883	акциях
words@sab1990f	@sab1990f	1168.883	1169.168	//
words@sab1990f	@sab1990f	1200.22	1200.446	протеста
words@sab1990f	@sab1990f	1200.446	1200.672	да
words@sab1990f	@sab1990f	1200.672	1200.9	//
words@sab1990f	@sab1990f	1266.28	1266.604	а
words@sab1990f	@sab1990f	1266.604	1266.928	/
words@sab1990f	@sab1990f	1266.928	1267.252	те
words@sab1990f	@sab1990f	1267.252	1267.576	люди
words@sab1990f	@sab1990f	1267.576	1267.9	которым
words@sab1990f	@sab1990f	1267.9	1268.224	мы
words@sab1990f	@sab1990f	1268.224	1268.548	/
words@sab1990f	@sab1990f	1268.548	1268.872	ээ
words@sab1990f	@sab1990f	1268.872	1269.196	/
words@sab1990f	@sab1990f	1269.196	1269.52	ээ
words@sab1990f	@sab1990f	1269.52	1269.844	/
words@sab1990f	@sab1990f	1269.844	1270.168	отдали
words@sab1990f	@sab1990f	1270.168	1270.492	свое
words@sab1990f	@sab1990f	1270.492	1270.816	настоящее
words@sab1990f	@sab1990f	1270.816	1271.14	/
words@sab1990f	@sab1990f	1271.14	1271.464	ээ
words@sab1990f	@sab1990f	1271.464	1271.788	/
words@sab1990f	@sab1990f	1271.788	1272.112	как
words@sab1990f	@sab1990f	1272.112	1272.436	ты
words@sab1990f	@sab1990f	1272.436	1272.76	/
words@sab1990f	@sab1990f	1272.76	1273.084	считаешь
words@sab1990f	@sab1990f	1273.084	1273.408	/
words@sab1990f	@sab1990f	1273.408	1273.732	ээ
words@sab1990f	@sab1990f	1273.732	1274.056	/
words@sab1990f	@sab1990f	1274.056	1274.38	они
words@sab1990f	@sab1990f	1274.38	1274.704	/
words@sab1990f	@sab1990f	1274.704	1275.028	способны
words@sab1990f	@sab1990f	1275.028	1275.352	/
words@sab1990f	@sab1990f	1275.352	1275.676	ээ
words@sab1990f	@sab1990f	1275.676	1276.0	/
words@sab1990f	@sab1990f	1276.0	1276.324	я
words@sab1990f	@sab1990f	1276.324	1276.648	не
words@sab1990f	@sab1990f	1276.648	1276.972	знаю
words@sab1990f	@sab1990f	1276.972	1277.296	дальше
words@sab1990f	@sab1990f	1277.296	1277.62	//
words@sab1990f	@sab1990f	1277.62	1277.944	#нрзб#
words@sab1990f	@sab1990f	1277.944	1278.268	//
words@sab1990f	@sab1990f	1278.268	1278.592	исправить
words@sab1990f	@sab1990f	1278.592	1278.916	наше
words@sab1990f	@sab1990f	1278.916	1279.24	будущее
words@sab1990f	@sab1990f	1279.24	1279.564	/
words@sab1990f	@sab1990f	1279.564	1279.888	#нрзб#
words@sab1990f	@sab1990f	1279.888	1280.22	//
words@sab1990f	@sab1990f	1287.24	1287.515	нет
words@sab1990f	@sab1990f	1287.515	1287.79	/
words@sab1990f	@sab1990f	1287.79	1288.065	в
words@sab1990f	@sab1990f	1288.065	1288.34	этом
words@sab1990f	@sab1990f	1288.34	1288.615	не
words@sab1990f	@sab1990f	1288.615	1288.89	обязательно
words@sab1990f	@sab1990f	1288.89	1289.165	разбираться
words@sab1990f	@sab1990f	1289.165	1289.44	//
gesture@vu1990m	@vu1990m	921.507	922.054	двинуть левой ладонью к себе
gesture@vu1990m	@vu1990m	922.054	923.923	двинуть обеими руками ладонями вверх влево от себя и собеседника
gesture@vu1990m	@vu1990m	923.923	925.258	двинуть руку вниз
gesture@vu1990m	@vu1990m	925.261	925.905	хлопнуть левой рукой по ноге
gesture@vu1990m	@vu1990m	925.909	928.715	водить левой рукой по бедру
gesture@vu1990m	@vu1990m	928.717	929.913	всплеснуть руками
gesture@vu1990m	@vu1990m	929.914	932.153	водить левой рукой по бедру
gesture@vu1990m	@vu1990m	932.157	932.552	двинуть правой рукой к себе
gesture@vu1990m	@vu1990m	932.557	932.744	хлопнуть верхней кистью ладонью вверх себя по бедру
gesture@vu1990m	@vu1990m	932.744	935.503	сложить руки на ноги рядом друг с другом
gesture@vu1990m	@vu1990m	935.509	937.686	поправить волосы левой рукой
gesture@vu1990m	@vu1990m	937.687	938.576	делать круговые движения кистью с выдвинутым указательным пальцем
gesture@vu1990m	@vu1990m	938.582	939.004	двинуть рукой к себе
gesture@vu1990m	@vu1990m	939.013	940.367	делать круговые движения обеими кистями (пальцы собраны в пучок)
gesture@vu1990m	@vu1990m	940.367	941.41	водить левой рукой по бедру
gesture@vu1990m	@vu1990m	941.415	943.118	махнуть правой рукой от себя
gesture@vu1990m	@vu1990m	943.122	944.537	чертить пальцем правой руки по столу
gesture@vu1990m	@vu1990m	944.541	946.05	взмахнуть левой рукой от себя
gesture@vu1990m	@vu1990m	947.432	949.217	всплеснуть руками
gesture@vu1990m	@vu1990m	950.448	952.637	двинуть правой рукой от себя ладонью вверх
gesture@vu1990m	@vu1990m	952.643	954.571	приложить правую кисть к себе с собранными в пучок пальцами
gesture@vu1990m	@vu1990m	954.571	955.246	двинуть правой рукой с собранными в пучок пальцами от себя
gesture@vu1990m	@vu1990m	955.246	956.62	взмахнуть правой кистью
gesture@vu1990m	@vu1990m	956.62	957.62	махать руками
gesture@vu1990m	@vu1990m	957.626	958.658	отводить правую руку назад от левой руки
gesture@vu1990m	@vu1990m	958.663	959.202	резко двинуть правой рукой влево от себя
gesture@vu1990m	@vu1990m	959.205	960.521	двинуть правой рукой к себе
gesture@vu1990m	@vu1990m	960.526	962.363	махнуть правой рукой вбок от себя
gesture@vu1990m	@vu1990m	962.369	964.312	махнуть правой рукой
gesture@vu1990m	@vu1990m	965.271	966.313	двинуть правой кистью от себя, раскрывая ладонь
gesture@vu1990m	@vu1990m	966.313	966.85	махнуть правой кистью от себя
gesture@vu1990m	@vu1990m	967.914	969.412	 махнуть правой рукой
gesture@vu1990m	@vu1990m	969.815	970.57	взмахнуть правой кистью
gesture@vu1990m	@vu1990m	970.573	971.694	взмахнуть правой кистью
gesture@vu1990m	@vu1990m	971.695	973.194	делать круговые движения правой кистью по столу
gesture@vu1990m	@vu1990m	973.194	974.367	взмахнуть правой кистью
gesture@vu1990m	@vu1990m	975.922	978.889	двинуть правой рукой с раскрытой ладонью от себя
gesture@vu1990m	@vu1990m	978.894	980.158	взмахнуть обеими руками
gesture@vu1990m	@vu1990m	980.17	981.278	двинуть правую руку с раскрытой ладонью от себя, сомкнув указательный и большой пальцы
gesture@vu1990m	@vu1990m	981.281	982.074	взмахнуть раскрытой правой кистью
gesture@vu1990m	@vu1990m	984.646	984.948	хлопнуть правой рукой по левой
gesture@vu1990m	@vu1990m	984.96	985.667	выдвинуть указательный палец правой руки вперед
gesture@vu1990m	@vu1990m	986.108	987.547	развести руки
gesture@vu1990m	@vu1990m	987.554	988.02	взмахнуть левой рукой
gesture@vu1990m	@vu1990m	988.027	988.997	двинуть горизонтально кистью с сомкнутыми указательным и большим пальцами
gesture@vu1990m	@vu1990m	989.007	990.399	махнуть левой рукой себе за спину
gesture@vu1990m	@vu1990m	990.403	992.106	вытянуть левую руку вбок от себя
gesture@vu1990m	@vu1990m	992.112	994.472	начертить горизонтальный круг левой рукой
gesture@vu1990m	@vu1990m	994.992	996.258	всплеснуть руками
gesture@vu1990m	@vu1990m	997.097	998.093	перебирать руками
gesture@vu1990m	@vu1990m	999.64	1000.311	сомкнуть руки
gesture@vu1990m	@vu1990m	1000.313	1001.786	делать круговые движения правой кистью в воздухе
gesture@vu1990m	@vu1990m	1001.816	1002.44	взмахнуть правой кистью к собеседнику, раскрыв ладонь, распахнув 
gesture@vu1990m	@vu1990m	1005.484	1006.383	взмахнуть правой кистью
gesture@vu1990m	@vu1990m	1007.683	1008.016	двинуть правой кистью с отогнутыми указательным и средним пальцами к себе
gesture@vu1990m	@vu1990m	1008.435	1012.666	всплеснуть руками 
gesture@vu1990m	@vu1990m	1013.367	1015.401	двинуть правую руку от себя
gesture@vu1990m	@vu1990m	1017.459	1023.843	водить правой рукой по столу
gesture@vu1990m	@vu1990m	1024.976	1026.576	всплеснуть руками
gesture@vu1990m	@vu1990m	1029.434	1032.301	разводить руки
gesture@vu1990m	@vu1990m	1033.459	1037.383	всплеснуть руками 
gesture@vu1990m	@vu1990m	1040.099	1041.432	двинуть правой рукой по направлению к собеседнику
gesture@vu1990m	@vu1990m	1041.474	1045.107	чертить два круга руками в разные стороны
gesture@vu1990m	@vu1990m	1045.19	1047.524	приподнять кисти рук ладонями вверх
gesture@vu1990m	@vu1990m	1047.599	1050.732	всплеснуть руками 
gesture@vu1990m	@vu1990m	1050.849	1051.749	развести руки
gesture@vu1990m	@vu1990m	1051.791	1052.991	широко развести рукуи
gesture@vu1990m	@vu1990m	1056.716	1058.066	опустить кисти в разные стороны ладонями вверх
gesture@vu1990m	@vu1990m	1060.183	1061.783	провести правой рукой вокруг себя
gesture@vu1990m	@vu1990m	1061.825	1063.675	двинуть правой рукой вбок от себя и собеседника
gesture@vu1990m	@vu1990m	1063.725	1074.479	делать вертикальные круговые движения правой рукой
gesture@vu1990m	@vu1990m	1076.127	1080.194	развести руки
gesture@vu1990m	@vu1990m	1080.285	1082.285	свести раскрытые кисти друг к другу уголком
gesture@vu1990m	@vu1990m	1082.543	1086.244	всплеснуть руками, многократно
gesture@vu1990m	@vu1990m	1086.751	1089.485	двинуть руки ладонями вверх к собеседнику
gesture@vu1990m	@vu1990m	1089.543	1091.96	выставить к собеседнику правую руку со скрещенными тремя пальцами
gesture@vu1990m	@vu1990m	1098.075	1100.226	встряхнуть две выставленные стороны руки, кисти направлены к собеседнику, указательный и средний пальцы собраны и выставлены
gesture@vu1990m	@vu1990m	1100.325	1104.042	встряхнуть правой рукой
gesture@vu1990m	@vu1990m	1105.075	1107.825	разнонаправленно двигать правой рукой вправо от себя, перебирать пальцами
gesture@vu1990m	@vu1990m	1107.975	1110.142	двинуть руки к себе
gesture@vu1990m	@vu1990m	1110.433	1111.933	двинуть правой рукой вбок от себя и собеседника 
gesture@vu1990m	@vu1990m	1111.992	1112.975	развести руки в стороны 
gesture@vu1990m	@vu1990m	1113.001	1114.5	махнуть правой рукой назад
gesture@vu1990m	@vu1990m	1114.592	1115.808	двинуть правой рукой вперед
gesture@vu1990m	@vu1990m	1115.842	1119.825	развести руки в стороны, многократно
gesture@vu1990m	@vu1990m	1119.875	1123.425	правой рукой ладонью вверх провести по столу, махнуть левой рукой от себя вбок
gesture@vu1990m	@vu1990m	1123.508	1126.809	двинуть обеими руками вправо и влево поочередно
gesture@vu1990m	@vu1990m	1126.85	1128.783	развести руки
gesture@vu1990m	@vu1990m	1129.224	1130.474	взмахнуть правой рукой
gesture@vu1990m	@vu1990m	1130.624	1144.178	левой рукой поправлять браслет на правой руке
gesture@vu1990m	@vu1990m	1150.643	1155.51	всплеснуть руками, многократно
gesture@vu1990m	@vu1990m	1161.526	1164.28	всплеснуть руками
gesture@vu1990m	@vu1990m	1166.684	1168.368	всплеснуть руками, многократно
gesture@vu1990m	@vu1990m	1168.395	1170.237	поднять руки ладонями вверх
gesture@vu1990m	@vu1990m	1170.395	1175.588	всплеснуть руками, многократно
gesture@vu1990m	@vu1990m	1175.667	1179.123	поднести правую кисть с сомкнутыми пальцами к себе
gesture@vu1990m	@vu1990m	1179.211	1180.93	разводить руками
gesture@vu1990m	@vu1990m	1184.553	1187.219	двинуть правой рукой вперед
gesture@vu1990m	@vu1990m	1187.263	1190.579	выдвинуть правую руку к собеседнику
gesture@vu1990m	@vu1990m	1192.684	1195.929	разводить руками, многократно
gesture@vu1990m	@vu1990m	1201.614	1203.421	двинуть обе кисти к себе
gesture@vu1990m	@vu1990m	1206.789	1209.158	поднести правую кисть с сомкнутыми пальцами к себе
gesture@vu1990m	@vu1990m	1209.228	1211.052	двинуть правой кистью к собеседнику
gesture@vu1990m	@vu1990m	1212.009	1215.096	широко расставить руки в стороны
gesture@vu1990m	@vu1990m	1215.228	1218.561	всплеснуть руками, многократно
gesture@vu1990m	@vu1990m	1218.657	1221.798	разводить руками, многократно
gesture@vu1990m	@vu1990m	1221.903	1224.552	хлопнуть правой кистью по левой ладони
gesture@vu1990m	@vu1990m	1227.578	1228.736	махнуть правой рукой назад
gesture@vu1990m	@vu1990m	1228.894	1231.245	поднять руки ладонями вниз
gesture@vu1990m	@vu1990m	1231.341	1232.289	выдвинуть обе руки вперед
gesture@vu1990m	@vu1990m	1233.035	1233.912	поднять кисти с отогнутыми указательным и средним пальцами, согнуть их
gesture@vu1990m	@vu1990m	1234.052	1236.21	всплеснуть руками, многократно
gesture@vu1990m	@vu1990m	1236.28	1237.473	развести руки в стороны, двигая их вверх-вниз
gesture@vu1990m	@vu1990m	1237.552	1239.604	двинуть правой рукой к собеседнику
gesture@vu1990m	@vu1990m	1239.692	1242.184	взмахнуть правой рукой, многократно
gesture@vu1990m	@vu1990m	1242.228	1244.473	поднести правую руку к себе
gesture@vu1990m	@vu1990m	1244.517	1245.219	двинуть правой рукой вперед
gesture@vu1990m	@vu1990m	1245.281	1248.368	почесать нос
gesture@vu1990m	@vu1990m	1248.43	1249.57	махнуть правой рукой от себя
gesture@vu1990m	@vu1990m	1249.623	1254.114	выдвинуть обе руки вперед, многократно
gesture@vu1990m	@vu1990m	1254.123	1258.07	выдвинуть правую руку в сторону, многократно
gesture@vu1990m	@vu1990m	1258.859	1261.087	всплеснуть руками вверх
gesture@vu1990m	@vu1990m	1269.262	1278.21	чесать правой рукуой левую
gesture@vu1990m	@vu1990m	1278.22	1281.027	поправлять одежду
gesture@vu1990m	@vu1990m	1285.088	1297.141	всплеснуть руками, многократно
gesture@vu1990m	@vu1990m	1301.491	1303.05	всплеснуть руками, посмотреть налево, направо
gesture@vu1990m	@vu1990m	1304.788	1307.174	двинуть руками вверх-вниз, многократно
gesture@vu1990m	@vu1990m	1307.867	1309.692	двинуть руки вперед
gesture@vu1990m	@vu1990m	1310.718	1311.788	двинуть правой ладонью вперед
gesture@vu1990m	@vu1990m	1311.823	1314.543	разводить руками, многократно
gesture@vu1990m	@vu1990m	1314.999	1316.824	обеими руками совершить круговые движения указательными пальцами у висков
gesture@vu1990m	@vu1990m	1316.938	1319.078	поэтапно развести руки в стороны
gesture@vu1990m	@vu1990m	1321.122	1326.947	всплеснуть руками, многократно
gesture@vu1990m	@vu1990m	1327.166	1329.218	поднять обе руки ладонями друг к другу
gesture@vu1990m	@vu1990m	1329.219	1329.675	двинуть руки ладонями друг к другу вперед
gesture@vu1990m	@vu1990m	1331.35	1337.192	разводить руками, многократно
gesture@vu1990m	@vu1990m	1337.257	1339.029	всплеснуть руками
gesture@vu1990m	@vu1990m	1339.117	1340.082	двинуть правую руку вбок с согнутыми пальцами ладонью вверх, придвинуть правую руку (с согнутыми пальцами) к левой
gesture@vu1990m	@vu1990m	1341.573	1342.415	двинуть правую руку к собеседнику
gesture@vu1990m	@vu1990m	1348.301	1350.845	махнуть правой рукой вправо, многократно
gesture@vu1990m	@vu1990m	1350.898	1353.687	всплеснуть руками, многократно
gesture@vu1990m	@vu1990m	1355.45	1356.521	взмахнуть правой рукой к себе
gesture@vu1990m	@vu1990m	1356.74	1359.862	двинуть руки ладонями друг к другу вперед
gesture@vu1990m	@vu1990m	1363.413	1364.904	двинуть правой рукой к себе
gesture@vu1990m	@vu1990m	1364.957	1368.027	водить правой рукой по столу
gesture@sab1990f	@sab1990f	921.816	925.216	двигать большими пальцами рук
gesture@sab1990f	@sab1990f	925.258	927.074	расцепить руки
gesture@sab1990f	@sab1990f	927.125	928.808	с выдвинутыми большими пальцами трясти кистями
gesture@sab1990f	@sab1990f	928.825	929.658	сцепить кисти вместе
gesture@sab1990f	@sab1990f	930.3	931.016	всплеснуть руками
gesture@sab1990f	@sab1990f	931.05	932.133	двинуть правой рукой к себе
gesture@sab1990f	@sab1990f	932.916	938.873	перебирать большими пальцами рук
gesture@sab1990f	@sab1990f	940.619	954.126	правой рукой перебирать пальцы левой руки
gesture@sab1990f	@sab1990f	963.045	966.927	раскрыть правую руку
gesture@sab1990f	@sab1990f	967.45	969.25	кивнуть, многократно
gesture@sab1990f	@sab1990f	969.592	971.542	кивнуть, многократно
gesture@sab1990f	@sab1990f	977.599	979.016	кивнуть, многократно
gesture@sab1990f	@sab1990f	984.282	987.266	кивнуть, многократно
gesture@sab1990f	@sab1990f	998.749	1000.315	кивнуть, многократно
gesture@sab1990f	@sab1990f	1015.552	1022.435	левой рукой чесать голову
gesture@sab1990f	@sab1990f	1037.431	1039.994	кивнуть, многократно
gesture@sab1990f	@sab1990f	1050.647	1051.581	кивнуть, многократно
gesture@sab1990f	@sab1990f	1064.56	1066.178	 кивнуть, многократно
gesture@sab1990f	@sab1990f	1088.559	1089.79	кивнуть
gesture@sab1990f	@sab1990f	1097.366	1099.839	кивнуть, многократно
gesture@sab1990f	@sab1990f	1110.202	1112.636	кивнуть, многократно
gesture@sab1990f	@sab1990f	1113.827	1114.977	кивнуть, многократно
gesture@sab1990f	@sab1990f	1128.709	1132.826	чесать указательным пальцем левой руки голову
gesture@sab1990f	@sab1990f	1132.842	1133.959	двинуть указательным пальцем левой руки к себе
gesture@sab1990f	@sab1990f	1133.992	1136.225	взмахнуть левой рукой, многократно
gesture@sab1990f	@sab1990f	1136.233	1137.825	взмахнуть обеими руками, многократно
gesture@sab1990f	@sab1990f	1137.825	1138.925	махнуть руками к себе, сжать все пальцы кроме большого
gesture@sab1990f	@sab1990f	1140.7	1141.15	взмахнуть руками ладонями вверх
gesture@sab1990f	@sab1990f	1142.267	1143.167	взмахнуть руками
gesture@sab1990f	@sab1990f	1144.025	1146.642	развести руки
gesture@sab1990f	@sab1990f	1147.325	1151.642	руками в воздухе показать шар
gesture@sab1990f	@sab1990f	1166.573	1167.856	двинуть кистью к собеседнику ладонью вверх
gesture@sab1990f	@sab1990f	1200.001	1201.618	кивнуть, многократно
gesture@sab1990f	@sab1990f	1216.142	1216.659	кивнуть
gesture@sab1990f	@sab1990f	1237.619	1238.586	кивнуть, многократно
gesture@sab1990f	@sab1990f	1276.424	1278.608	разводить кисти
gesture@sab1990f	@sab1990f	1278.608	1279.508	собирать руки в замок
gesture@sab1990f	@sab1990f	1287.133	1289.433	по отдельности убрать руки назад
gesture@sab1990f	@sab1990f	1289.475	1294.075	положить руки на бедра
gesture@sab1990f	@sab1990f	1304.644	1306.344	кивнуть, многократно
gesture@sab1990f	@sab1990f	1313.686	1316.219	сцепить руки
gesture@sab1990f	@sab1990f	1329.637	1330.754	кивнуть
gesture@sab1990f	@sab1990f	1338.866	1339.666	кивнуть, многократно
gesture@sab1990f	@sab1990f	1342.441	1350.563	потереть ладони
gesture@sab1990f	@sab1990f	1350.594	1351.361	сомкнуть руки в замок
gestMeaning@vu1990m	@vu1990m	921.507	922.054	риторический жест: подчеркивать ритм фразы
gestMeaning@vu1990m	@vu1990m	922.054	923.923	речевое действие: привести контрпример
gestMeaning@vu1990m	@vu1990m	923.923	925.258	риторический жест: подчеркивать ритм фразы
gestMeaning@vu1990m	@vu1990m	925.261	925.905	риторический жест: подчеркивать ритм фразы
gestMeaning@vu1990m	@vu1990m	925.909	928.715	жест внутреннего состояния: нервозность
gestMeaning@vu1990m	@vu1990m	928.717	929.913	жест внутреннего состояния: что тут поделаешь!
gestMeaning@vu1990m	@vu1990m	929.914	932.153	жест внутреннего состояния: нервозность
gestMeaning@vu1990m	@vu1990m	932.157	932.552	речевое действие: перехватить инициативу
gestMeaning@vu1990m	@vu1990m	932.557	932.744	речевое действие: не суметь перехватить инициативу
gestMeaning@vu1990m	@vu1990m	932.744	935.503	жест внутреннего состояния: ожидание
gestMeaning@vu1990m	@vu1990m	935.509	937.686	риторический жест: подчеркивать ритм фразы
gestMeaning@vu1990m	@vu1990m	937.687	938.576	речевое действие: убеждение
gestMeaning@vu1990m	@vu1990m	938.582	939.004	риторический жест: подчеркивать ритм фразы
gestMeaning@vu1990m	@vu1990m	939.013	940.367	речевое действие: аргумент
gestMeaning@vu1990m	@vu1990m	940.367	941.41	жест внутреннего состояния: нервозность
gestMeaning@vu1990m	@vu1990m	941.415	943.118	риторический жест: подчеркнуть эмфазу
gestMeaning@vu1990m	@vu1990m	943.122	944.537	жест внутреннего состояния: задуматься
gestMeaning@vu1990m	@vu1990m	944.541	946.05	речевое действие: аргумент
gestMeaning@vu1990m	@vu1990m	947.432	949.217	изобразительный жест: показать масштаб
gestMeaning@vu1990m	@vu1990m	950.448	952.637	жест внутреннего состояния: удивление
gestMeaning@vu1990m	@vu1990m	952.643	954.571	указательный жест: указать на себя
gestMeaning@vu1990m	@vu1990m	954.571	955.246	риторический жест: подчеркнуть эмфазу
gestMeaning@vu1990m	@vu1990m	955.246	956.62	риторический жест: подчеркивать ритм фразы
gestMeaning@vu1990m	@vu1990m	956.62	957.62	риторический жест: подчеркивать ритм фразы
gestMeaning@vu1990m	@vu1990m	957.626	958.658	изобразительный жест: указать на время
gestMeaning@vu1990m	@vu1990m	958.663	959.202	речевое действие: подтверждение
gestMeaning@vu1990m	@vu1990m	959.205	960.521	риторический жест: подчеркивать ритм фразы
gestMeaning@vu1990m	@vu1990m	960.526	962.363	речевое действие: подтверждение
gestMeaning@vu1990m	@vu1990m	962.369	964.312	риторический жест: подчеркивать ритм фразы
gestMeaning@vu1990m	@vu1990m	965.271	966.313	жест внутреннего состояния: удивление
gestMeaning@vu1990m	@vu1990m	966.313	966.85	риторический жест: подчеркнуть эмфазу
gestMeaning@vu1990m	@vu1990m	967.914	969.412	жест внутреннего состояния: возмущение
gestMeaning@vu1990m	@vu1990m	969.815	970.57	риторический жест: подчеркивать ритм фразы
gestMeaning@vu1990m	@vu1990m	970.573	971.694	риторический жест: подчеркивать ритм фразы
gestMeaning@vu1990m	@vu1990m	971.695	973.194	изобразительный жест: писать
gestMeaning@vu1990m	@vu1990m	973.194	974.367	жест внутреннего состояния: возмущение
gestMeaning@vu1990m	@vu1990m	975.922	978.889	риторический жест: подчеркнуть эмфазу
gestMeaning@vu1990m	@vu1990m	978.894	980.158	речевое действие: аргумент
gestMeaning@vu1990m	@vu1990m	980.17	981.278	речевое действие: аргумент
gestMeaning@vu1990m	@vu1990m	981.281	982.074	жест внутреннего состояния: недовольство
gestMeaning@vu1990m	@vu1990m	984.646	984.948	речевое действие: акцентировать внимание
